Employee ID	Employee Name	Manager Name	Business Unit Name	Location Name	Country	Age	Attrition	Attrition Reason	IsVoluntary	Join Date	AttritionDate	BusinessTravel	DailyRate	Department	DistanceFromHome	Education	EducationField	EmployeeCount	EmployeeNumber	EnvironmentSatisfaction	Gender	HourlyRate	JobInvolvement	JobLevel	JobRole	JobSatisfaction	MaritalStatus	MonthlyIncome	MonthlyRate	NumCompaniesWorked	Over18	OverTime	PercentSalaryHike	PerformanceRating	RelationshipSatisfaction	StandardHours	StockOptionLevel	TotalWorkingYears	TrainingTimesLastYear	WorkLifeBalance	YearsAtCompany	YearsInCurrentRole	YearsSinceLastPromotion	YearsWithCurrManager
767	Adam Burns	Cook, Hayden	Supremo US Business Unit	 	United States	42	No			5/7/2017		Travel_Rarely	691	Sales	8	4	Marketing	1	35	3	Male	48	3	2	Sales Executive	2	Married	6825	21173	0	Y	No	11	3	4	80	1	10	2	3	9	7	4	2
1124	Employee 388					26	No			5/7/2021		Travel_Rarely	136	Research & Development	1	3	Life Sciences	1	1954	1	Male	89	3	2	Healthcare Representative	1	Married	5373	6225	0	Y	No	12	3	1	80	1	6	5	2	5	3	0	2
859	Bassam Al Aseeri	Ghabban, Fawaz	Qatar Business Unit	Suite No 14 R Building No 2	Qatar	36	No			5/7/2018		Travel_Rarely	506	Research & Development	3	3	Technical Degree	1	397	3	Male	30	3	2	Research Scientist	2	Single	4485	26285	4	Y	No	12	3	4	80	0	10	2	3	8	0	7	7
930	Assad Accountant	Walker, Alani	Supremo US Business Unit	 	United States	51	No			5/7/2025		Travel_Rarely	833	Research & Development	1	3	Life Sciences	1	353	3	Male	96	3	1	Research Scientist	4	Married	2723	23231	1	Y	No	11	3	2	80	0	1	0	2	1	0	0	0
1206	Allain Serre	Maniatis, Dante	Canada Business Unit	Vancouver	Canada	33	No			5/7/2019		Non-Travel	750	Sales	22	2	Marketing	1	160	3	Male	95	3	2	Sales Executive	2	Married	6146	15480	0	Y	No	13	3	1	80	1	8	2	4	7	7	0	7
84	Employee 312					58	No			5/7/2026		Non-Travel	1431	Research & Development	14	3	Medical	1	1839	2	Female	33	3	1	Research Scientist	3	Single	1514	8018	1	Y	No	16	3	3	80	0	0	4	1	0	0	0	0
518	Employee 247					24	Yes	Personal Reason	Yes	3/3/2018	3/3/2022	Travel_Frequently	600	Human Resources	8	3	Human Resources	1	1747	3	Female	66	2	1	Human Resources	4	Divorced	2180	9732	6	Y	No	11	3	3	80	1	6	0	2	4	2	1	2
334	Archie Davies	Dawson, Tim	UK Business Unit	London	United Kingdom	52	No			5/7/1993		Non-Travel	771	Sales	2	4	Life Sciences	1	329	1	Male	79	2	5	Manager	3	Single	19068	21030	1	Y	Yes	18	3	4	80	0	33	2	4	33	7	15	12
660	Employee 180					20	No			5/7/2015		Travel_Rarely	1130	Research & Development	3	3	Life Sciences	1	1658	4	Female	66	3	2	Research Scientist	2	Divorced	5433	19332	1	Y	No	12	3	3	80	1	11	2	3	11	8	7	9
24	FAS00 Instructor	Ryan, Christine	US1 Business Unit	~No Value~	~No Value~	29	No			5/7/2019		Travel_Rarely	1107	Research & Development	28	4	Life Sciences	1	1120	3	Female	93	3	1	Research Scientist	4	Divorced	2514	26968	4	Y	No	22	4	1	80	1	11	1	3	7	5	1	7
615	Calvin Burrows	Boyle, Casey	Fin Svcs US Business Unit	Chicago	United States	47	No			5/7/2021		Travel_Rarely	983	Research & Development	2	2	Medical	1	574	1	Female	65	3	2	Manufacturing Director	4	Divorced	5070	7389	5	Y	No	13	3	3	80	3	20	2	3	5	0	0	4
420	Greg Heatherley	Tatum, Shane	New Zealand Business Unit	Christchurch	New Zealand	39	No			5/7/2020		Non-Travel	1485	Research & Development	25	2	Life Sciences	1	1397	3	Male	71	3	3	Healthcare Representative	3	Married	10920	3449	3	Y	No	21	4	2	80	1	13	2	3	6	4	0	5
469	Employee 15					30	No			5/7/2023		Travel_Rarely	182	Research & Development	8	5	Life Sciences	1	1430	1	Female	93	3	4	Research Director	2	Single	16422	8847	3	Y	No	11	3	3	80	0	9	3	4	3	2	1	0
419	Fred Benson	Ray, Miguel	Supremo US Business Unit	 	United States	23	No			5/7/2025		Travel_Rarely	373	Research & Development	1	2	Life Sciences	1	1270	4	Male	47	3	1	Research Scientist	3	Married	1223	16901	1	Y	No	22	4	4	80	1	1	2	3	1	0	0	1
1028	Employee 384					31	No			5/7/2021		Non-Travel	1351	Research & Development	9	4	Life Sciences	1	1949	1	Male	66	4	1	Laboratory Technician	2	Married	2810	9238	1	Y	No	22	4	2	80	0	5	3	3	5	4	0	2
187	David Baker	Collier, Jim	US1 Business Unit	Chicago	United States	22	No			5/7/2024		Travel_Rarely	1230	Research & Development	1	2	Life Sciences	1	872	4	Male	33	2	2	Manufacturing Director	4	Married	4775	19146	6	Y	No	22	4	1	80	2	4	2	1	2	2	2	2
1224	Emilio Guerra	Mancel, Pauline	US1 Business Unit	Redwood City	United States	34	No			5/7/2025		Travel_Rarely	1333	Sales	10	4	Life Sciences	1	1055	3	Female	87	3	1	Sales Representative	3	Married	2220	18410	1	Y	Yes	19	3	4	80	1	1	2	3	1	1	0	0
1200	Employee 2					52	No			5/7/2023		Travel_Rarely	1462	Research & Development	11	3	Medical	1	1411	1	Female	94	3	1	Laboratory Technician	3	Single	3629	19106	4	Y	No	18	3	1	80	0	8	6	3	3	2	0	2
19	Employee 25					56	No			5/7/2006		Travel_Rarely	359	Research & Development	2	4	Medical	1	1443	1	Female	82	3	4	Research Director	3	Married	17169	26703	3	Y	No	19	3	2	80	2	26	2	4	20	17	5	6
282	Frank Jones	Locke, Anne	US1 Business Unit	Global Ops	United States	29	No			5/7/2020		Travel_Rarely	1329	Research & Development	7	3	Life Sciences	1	1260	3	Male	82	3	2	Healthcare Representative	4	Divorced	6623	4204	1	Y	Yes	11	3	2	80	2	6	2	3	6	0	1	0
425	Giovanni Sacchetti	Belli, Armando	Italy Business Unit	Milan	Italy	58	Yes	Bad workplace culture	Yes	8/18/2010	8/18/2020	Travel_Rarely	601	Research & Development	7	4	Medical	1	1360	3	Female	53	2	3	Manufacturing Director	1	Married	10008	12023	7	Y	Yes	14	3	4	80	0	31	0	2	10	9	5	9
837	Employee 115					32	No			5/7/2018		Travel_Rarely	1108	Research & Development	15	4	Other	1	1576	3	Female	65	3	1	Research Scientist	1	Married	2367	16530	8	Y	No	12	3	4	80	1	10	3	2	8	2	7	6
1411	Anton Akopov	Komarova, Tatiana	Russia Business Unit	Moscow	Russian Federation	29	Yes	No career growth opportunities	Yes	6/23/2016	6/23/2022	Travel_Rarely	992	Research & Development	1	3	Technical Degree	1	300	3	Male	85	3	1	Research Scientist	3	Single	2058	19757	0	Y	No	14	3	4	80	0	7	1	2	6	2	1	5
532	CRM Instructor02	Johnson, Pat	US1 Business Unit	~No Value~	~No Value~	21	Yes	Personal Reason	Yes	6/30/2019	6/30/2020	Travel_Rarely	156	Sales	12	3	Life Sciences	1	494	3	Female	90	4	1	Sales Representative	2	Single	2716	25422	1	Y	No	15	3	4	80	0	1	0	3	1	0	0	0
878	Doan Oanh	Le, Pham	Viet Nam Business Unit	Hà Nội	Viet Nam	29	No			5/7/2023		Travel_Frequently	1404	Sales	20	3	Technical Degree	1	974	3	Female	84	3	1	Sales Representative	4	Married	2157	18203	1	Y	No	15	3	2	80	1	3	5	3	3	1	0	2
83	Ebtisam Alaohli	Alhmdan, Lmees	SA PS Business Unit	 	Saudi Arabia	30	Yes	Personal Reason	No	10/12/2015	10/12/2020	Travel_Rarely	138	Research & Development	22	3	Life Sciences	1	1004	1	Female	48	3	1	Research Scientist	3	Married	2132	11539	4	Y	Yes	11	3	2	80	0	7	2	3	5	2	0	1
397	Employee 46					49	No			5/7/2023		Travel_Rarely	896	Research & Development	2	3	Medical	1	1474	3	Male	68	3	1	Research Scientist	3	Divorced	2345	8045	2	Y	No	14	3	3	80	1	8	3	4	3	1	1	2
827	Ana AnaMedrano	Daniel Garcia, Daniel	Venezuela Business Unit	Vision Guayana	Venezuela	40	No			5/7/2006		Travel_Frequently	1395	Research & Development	26	3	Medical	1	202	2	Female	54	3	2	Research Scientist	2	Divorced	5605	8504	1	Y	No	11	3	1	80	1	20	2	3	20	7	2	13
296	Gilly Johnston	Eidler, Gordan	US1 Business Unit	Bistro PA	United States	41	No			5/7/2017		Travel_Frequently	1018	Sales	1	3	Marketing	1	1349	3	Female	66	3	2	Sales Executive	1	Divorced	4103	4297	0	Y	No	17	3	4	80	1	10	2	3	9	3	1	7
315	Employee 386					34	No			5/7/2018		Travel_Rarely	1239	Sales	13	4	Medical	1	1951	4	Male	39	3	3	Sales Executive	3	Divorced	8628	22914	1	Y	No	18	3	3	80	1	9	2	2	8	7	1	1
1228	Employee 31					40	No			5/7/2013		Travel_Rarely	326	Sales	8	2	Life Sciences	1	1453	1	Male	31	3	3	Sales Executive	4	Divorced	10793	8386	1	Y	No	18	3	1	80	1	13	5	3	13	7	9	9
696	Grant Miller	Chen, Mia	Supremo US Business Unit	 	United States	39	No			5/7/2021		Travel_Rarely	1498	Sales	21	4	Life Sciences	1	1390	1	Male	44	2	2	Sales Executive	4	Married	6120	3567	3	Y	Yes	12	3	4	80	2	8	2	4	5	4	1	4
955	Cysa Gonzalez	Moras, Fernando	University US Business Unit	Main Campus	United States	29	Yes	Low motivation and job satisfaction	No	2/26/2019	2/26/2020	Travel_Rarely	805	Research & Development	1	2	Life Sciences	1	816	2	Female	36	2	1	Laboratory Technician	1	Married	2319	6689	1	Y	Yes	11	3	4	80	1	1	1	3	1	0	0	0
1184	Albert Noonan	Kapoor, Ahaana	University AU Business Unit	Main Campus	Australia	30	No			5/7/2015		Travel_Rarely	1334	Sales	4	2	Medical	1	121	3	Female	63	2	2	Sales Executive	2	Divorced	5209	19760	1	Y	Yes	12	3	2	80	3	11	4	2	11	8	2	7
815	Gorou Liu	Rossi, Paolo	US1 Business Unit	Redwood City	United States	38	No			5/7/2022		Travel_Frequently	693	Research & Development	7	3	Life Sciences	1	1382	4	Male	57	4	1	Research Scientist	3	Divorced	2610	15748	1	Y	No	11	3	4	80	3	4	2	3	4	2	0	3
1225	Gerard Ramos	Shah, Narendra	Spain Business Unit	Barcelona	Spain	31	No			5/7/2016		Non-Travel	587	Sales	2	4	Life Sciences	1	1324	4	Female	57	3	3	Sales Executive	3	Divorced	9852	8935	1	Y	Yes	19	3	1	80	1	10	5	2	10	8	9	6
148	Diego Muñoz	Cruz, Alejandro	Spain Business Unit	Global Ops	Spain	32	No			5/7/2018		Travel_Rarely	498	Research & Development	3	4	Medical	1	966	3	Female	93	3	2	Manufacturing Director	1	Married	6725	13554	1	Y	No	12	3	3	80	1	8	2	4	8	7	6	3
682	Connie Garcia	Patella, Kyra	US1 Business Unit	Global Ops	United States	33	Yes	Personal Reason	No	12/11/2010	12/11/2020	Travel_Rarely	527	Research & Development	1	4	Other	1	780	4	Male	63	3	1	Research Scientist	4	Single	2686	5207	1	Y	Yes	13	3	3	80	0	10	2	2	10	9	7	8
499	Employee 105					48	No			5/7/2025		Travel_Rarely	598	Research & Development	9	3	Life Sciences	1	1558	3	Male	91	4	1	Research Scientist	3	Married	2451	22376	6	Y	No	18	3	1	80	2	5	2	2	1	0	0	0
680	Employee 307					54	No			5/7/2023		Travel_Frequently	1125	Sales	7	4	Marketing	1	1833	1	Female	68	3	3	Sales Executive	1	Married	9637	8277	2	Y	No	14	3	4	80	2	9	3	3	3	2	2	2
635	Anand Kumar	Raju, Mahesh	India Business Unit	Bangalore	India	58	No			5/7/2025		Travel_Rarely	1145	Research & Development	9	3	Medical	1	214	2	Female	75	2	1	Research Scientist	2	Married	3346	11873	4	Y	Yes	20	4	2	80	1	9	3	2	1	0	0	0
647	Employee 158					40	No			5/7/2012		Non-Travel	208	Research & Development	8	4	Life Sciences	1	1630	3	Female	52	3	2	Healthcare Representative	3	Married	4148	12250	1	Y	No	12	3	4	80	1	15	5	3	14	11	2	9
650	Dean Moore	King, James	Fin Svcs US Business Unit	 	United States	32	Yes	Personal Reason	No	12/23/2021	12/23/2022	Travel_Rarely	374	Research & Development	25	4	Life Sciences	1	911	1	Male	87	3	1	Laboratory Technician	4	Single	2795	18016	1	Y	Yes	24	4	3	80	0	1	2	1	1	0	0	1
54	Andrea Rinaldi	Brown, Sam	Italy Business Unit	Naples	Italy	32	No			5/7/2021		Travel_Rarely	120	Research & Development	6	5	Life Sciences	1	231	3	Male	43	3	1	Research Scientist	3	Single	3038	12430	3	Y	No	20	4	1	80	0	8	2	3	5	4	1	4
114	Bret Trujillo	Pukta, Frank	US1 Business Unit	Redwood City	United States	42	No			5/7/2025		Travel_Rarely	810	Research & Development	23	5	Life Sciences	1	468	1	Female	44	3	4	Research Director	4	Single	15992	15901	2	Y	No	14	3	2	80	0	16	2	3	1	0	0	0
424	Anita Buresch	Reisch, Verena	Austria Business Unit	Vienna 02	Austria	27	No			5/7/2019		Travel_Rarely	894	Research & Development	9	3	Medical	1	260	4	Female	99	3	1	Research Scientist	2	Single	2279	11781	1	Y	No	16	3	4	80	0	7	2	2	7	7	0	3
764	Emma Clark	Young, Matthew	Supremo US Business Unit	 	United States	26	No			5/7/2021		Travel_Frequently	921	Research & Development	1	1	Medical	1	1068	1	Female	66	2	1	Research Scientist	3	Divorced	2007	25265	1	Y	No	13	3	3	80	2	5	5	3	5	3	1	3
963	Caroline Rouget	Debruin, Karel	Belgium Business Unit	Charleroi	Belgium	52	No			5/7/2016		Travel_Rarely	956	Research & Development	6	2	Technical Degree	1	630	4	Male	78	3	2	Research Scientist	1	Divorced	5577	22087	3	Y	Yes	12	3	2	80	2	18	3	3	10	9	6	9
253	Corney Anderson	Adam, Mariam	Mexico Business Unit	Ciudad de México	Mexico	34	No			5/7/2022		Travel_Rarely	182	Research & Development	1	4	Life Sciences	1	797	2	Female	72	4	1	Research Scientist	4	Single	3280	13551	2	Y	No	16	3	3	80	0	10	2	3	4	2	1	3
932	Fuentes Maidy Fuentes	Daniel Garcia, Daniel	Venezuela Business Unit	Vision Guayana	Venezuela	21	Yes	Personal Reason	Yes	4/28/2021	4/28/2023	Travel_Frequently	251	Research & Development	10	2	Life Sciences	1	1279	1	Female	45	2	1	Laboratory Technician	3	Single	2625	25308	1	Y	No	20	4	3	80	0	2	2	1	2	2	2	2
649	George Pilon	Conwell, Melissa	Canada Business Unit	Toronto	Canada	40	Yes	Personal Reason	No	5/2/2018	5/2/2023	Travel_Rarely	299	Sales	25	4	Marketing	1	1318	4	Male	57	2	3	Sales Executive	2	Single	9094	17235	2	Y	Yes	12	3	3	80	0	9	2	3	5	4	1	0
509	Anton Bredvig	Jensen, Elisabeth	Denmark Business Unit	Aalborg	Denmark	54	No			5/7/2020		Travel_Rarely	1147	Sales	3	3	Marketing	1	303	4	Female	52	3	2	Sales Executive	1	Married	5940	17011	2	Y	No	14	3	4	80	1	16	4	3	6	2	0	5
1139	Employee 58					28	Yes	No career growth opportunities	Yes	10/13/2016	10/13/2021	Travel_Frequently	115	Sales	13	3	Technical Degree	1	1487	1	Female	51	3	2	Sales Executive	2	Single	5765	17485	5	Y	No	11	3	1	80	0	7	4	1	5	3	0	0
1390	Christelle Stevenson	Santos, Antonio	US1 Business Unit	Redwood City	United States	29	No			5/7/2016		Travel_Frequently	806	Research & Development	1	4	Life Sciences	1	710	2	Male	76	1	1	Research Scientist	4	Divorced	2720	18959	1	Y	No	18	3	4	80	1	10	5	3	10	7	2	8
537	Alexa Gadson	Josi, Franz	Supremo CH Business Unit	Geneva (Distribution Center 1)	Switzerland	59	No			5/7/2023		Non-Travel	1420	Human Resources	2	4	Human Resources	1	140	3	Female	32	2	5	Manager	4	Married	18844	21922	9	Y	No	21	4	4	80	1	30	3	3	3	2	2	2
1218	Clara Lee	Petrova, Laura	Supremo US Business Unit	 	United States	44	No			5/7/2021		Non-Travel	381	Research & Development	24	3	Medical	1	744	1	Male	49	1	1	Laboratory Technician	3	Single	3708	2104	2	Y	No	14	3	3	80	0	9	5	3	5	2	1	4
1460	David Ruiz	Salso, Angel	Spain Business Unit	Malaga	Spain	31	No			5/7/2020		Travel_Rarely	1222	Research & Development	11	4	Life Sciences	1	895	4	Male	48	3	1	Research Scientist	4	Married	2356	14871	3	Y	Yes	19	3	2	80	1	8	2	3	6	4	0	2
961	Crystal Lavelle	 	US1 Business Unit	Redwood City	United States	42	No			5/7/2002		Travel_Frequently	570	Research & Development	8	3	Life Sciences	1	809	2	Male	66	3	5	Manager	4	Divorced	18430	16225	1	Y	No	13	3	2	80	1	24	4	2	24	7	14	9
344	Eric Ross	 	Supremo US Business Unit	 	United States	55	No			5/7/2023		Travel_Frequently	1091	Research & Development	2	1	Life Sciences	1	1096	4	Male	65	3	3	Manufacturing Director	2	Married	10976	15813	3	Y	No	18	3	2	80	1	23	4	3	3	2	1	2
1170	Estevan Gunning	Raper, Alfie	US1 Business Unit	Bistro PA	United States	26	Yes	Bad workplace culture	No	7/18/2020	7/18/2021	Travel_Rarely	1330	Research & Development	21	3	Medical	1	1107	1	Male	37	3	1	Laboratory Technician	3	Divorced	2377	19373	1	Y	No	20	4	3	80	1	1	0	2	1	1	0	0
608	Arunee Chaiprakorn	Sinsupmak, Yupin	Thailand Business Unit	Chiangmai	Thailand	29	No			5/7/2023		Travel_Rarely	1247	Sales	20	2	Marketing	1	349	4	Male	45	3	2	Sales Executive	4	Divorced	6931	10732	2	Y	No	14	3	4	80	1	10	2	3	3	2	0	2
586	Chandler Radloff	Ralestone, Gustaf	US1 Business Unit	Bistro OH	United States	43	No			5/7/2018		Travel_Frequently	1001	Research & Development	9	5	Medical	1	663	4	Male	72	3	2	Laboratory Technician	3	Divorced	5679	19627	3	Y	Yes	13	3	2	80	1	10	3	3	8	7	4	7
385	Employee 215					23	No			5/7/2018		Travel_Rarely	921	Research & Development	2	3	Life Sciences	1	1703	3	Female	96	4	3	Healthcare Representative	4	Married	7879	14810	1	Y	Yes	19	3	2	80	1	9	2	3	8	7	6	7
23	Bassem Alwafi	Basalamah, Dawood	SA PS Business Unit	 	Saudi Arabia	26	Yes	No career growth opportunities	Yes	10/25/2013	10/25/2021	Travel_Rarely	950	Sales	4	4	Marketing	1	401	4	Male	48	2	2	Sales Executive	4	Single	5828	8450	1	Y	Yes	12	3	2	80	0	8	0	3	8	7	7	4
771	Employee 296					41	No			5/7/2004		Travel_Rarely	796	Sales	4	1	Marketing	1	1815	3	Female	81	3	3	Sales Executive	3	Divorced	10447	26458	0	Y	Yes	13	3	4	80	1	23	3	4	22	14	13	5
1043	Employee 259					31	No			5/7/2025		Travel_Rarely	590	Research & Development	4	3	Technical Degree	1	1762	4	Female	91	2	1	Research Scientist	1	Divorced	2109	10007	1	Y	No	13	3	3	80	1	1	2	3	1	0	0	0
1350	Gavin Donahue	Stevens, Brad	Progress US Business Unit	Reston	United States	51	No			5/7/2019		Travel_Frequently	968	Research & Development	6	2	Medical	1	1297	2	Female	40	2	1	Laboratory Technician	3	Single	2838	4257	0	Y	No	14	3	2	80	0	8	6	2	7	0	7	7
29	Binbin Tang	Sun, Shuisheng	China Business Unit	Shanghai	China	27	No			5/7/2021		Travel_Rarely	1377	Sales	2	3	Life Sciences	1	437	4	Male	74	3	2	Sales Executive	3	Single	4478	5242	1	Y	Yes	11	3	1	80	0	5	3	3	5	4	0	4
968	Catherine McDougall	Potter, Alexander	Australia Business Unit	Melbourne	Australia	35	No			5/7/2023		Travel_Rarely	538	Research & Development	25	2	Other	1	652	1	Male	54	2	2	Laboratory Technician	4	Single	3681	14004	4	Y	No	14	3	4	80	0	9	3	3	3	2	0	2
463	Employee 438					21	No			5/7/2020		Non-Travel	105	Research & Development	9	3	Life Sciences	1	2022	4	Male	87	3	5	Manager	4	Single	19431	15302	2	Y	No	13	3	3	80	0	21	3	2	6	0	1	3
640	Employee 10					54	No			5/7/2017		Travel_Rarely	1055	Research & Development	1	3	Medical	1	1423	4	Female	76	3	5	Research Director	1	Married	19701	22456	3	Y	Yes	21	4	3	80	1	32	3	3	9	8	1	5
410	Gabriela Maserati	Bichon, Simon	Switzerland Business Unit	Geneva	Switzerland	51	No			5/7/1997		Travel_Frequently	237	Sales	9	3	Life Sciences	1	1282	4	Male	83	3	5	Manager	2	Divorced	19847	19196	4	Y	Yes	24	4	1	80	1	31	5	2	29	10	11	10
725	Debra Adams	Murphy, Todd	Supremo US Business Unit	 	United States	21	Yes	No career growth opportunities	Yes	5/20/2021	5/20/2022	Travel_Rarely	1427	Research & Development	18	1	Other	1	923	4	Female	65	3	1	Research Scientist	4	Single	2693	8870	1	Y	No	19	3	1	80	0	1	3	2	1	0	0	0
1307	Carson Fuller	Jakeman, Rowan	Federal US Business Unit	Fairfax, VA	United States	32	Yes	Personal Reason	Yes	8/2/2017	8/2/2021	Non-Travel	1474	Sales	11	4	Other	1	631	4	Male	60	4	2	Sales Executive	3	Married	4707	23914	8	Y	No	12	3	4	80	0	6	2	3	4	2	1	2
1010	Alan Hooper	 	US1 Business Unit	~No Value~	~No Value~	38	No			5/7/2013		Non-Travel	573	Research & Development	6	3	Medical	1	107	2	Female	79	1	2	Research Scientist	4	Divorced	5329	15717	7	Y	Yes	12	3	4	80	3	17	3	3	13	11	1	9
1271	Employee 437					44	No			5/7/2024		Travel_Rarely	501	Sales	5	1	Medical	1	2021	3	Male	58	3	1	Sales Representative	1	Single	2380	25479	1	Y	Yes	11	3	4	80	0	2	6	3	2	2	1	2
402	Charles Pullman	 	US1 Business Unit	New York	United States	21	No			5/7/2023		Travel_Rarely	1343	Sales	22	1	Technical Degree	1	669	3	Male	49	3	1	Sales Representative	3	Single	3447	24444	1	Y	No	11	3	3	80	0	3	2	3	3	2	1	2
1264	Employee 114					38	No			5/7/2020		Non-Travel	1200	Research & Development	1	4	Technical Degree	1	1574	4	Male	62	3	2	Research Scientist	1	Married	4087	25174	4	Y	No	14	3	2	80	1	9	3	2	6	5	1	2
928	Ahmed Alsultan	Almajid, Khalid	SA PS Business Unit	 	Saudi Arabia	32	No			5/7/2017		Travel_Rarely	427	Research & Development	1	3	Medical	1	78	1	Male	33	3	2	Manufacturing Director	4	Married	6162	10877	1	Y	Yes	22	4	2	80	1	9	3	3	9	8	7	8
221	Amara Kulkarni	Fellowes, Brian	UK Business Unit	London	United Kingdom	51	Yes	No career growth opportunities	No	8/23/2017	8/23/2021	Travel_Frequently	1150	Research & Development	8	4	Life Sciences	1	179	1	Male	53	1	3	Manufacturing Director	4	Single	10650	25150	2	Y	No	15	3	4	80	0	18	2	3	4	2	0	3
126	Employee 313					18	Yes	Bad workplace culture	Yes	4/7/2021	4/7/2022	Travel_Rarely	359	Human Resources	18	5	Human Resources	1	1842	4	Male	89	4	1	Human Resources	1	Married	2956	21495	0	Y	No	17	3	3	80	0	2	4	3	1	0	0	0
1393	Employee 220					41	No			5/7/2021		Travel_Rarely	1082	Research & Development	9	4	Medical	1	1709	4	Female	43	3	1	Laboratory Technician	3	Married	2974	25412	9	Y	No	17	3	3	80	1	9	2	3	5	3	1	2
1236	Alhussain Alqadhi	Alahmadi, Abdulelah	SA PS Business Unit	 	Saudi Arabia	51	No			5/7/2013		Travel_Frequently	1456	Research & Development	1	4	Medical	1	145	1	Female	30	2	3	Healthcare Representative	1	Single	7484	25796	3	Y	No	20	4	3	80	0	23	1	2	13	12	12	8
735	Fathima Issa	Masih, Faisal	Oman Business Unit	Sohar	Oman	33	No			5/7/2021		Travel_Rarely	147	Human Resources	2	3	Human Resources	1	1207	2	Male	99	3	1	Human Resources	3	Married	3600	8429	1	Y	No	13	3	4	80	1	5	2	3	5	4	1	4
738	Elaine Sudworth	Collins, Geoff	UK Business Unit	London	United Kingdom	48	No			5/7/2011		Travel_Rarely	1355	Research & Development	4	4	Life Sciences	1	1024	3	Male	78	2	3	Healthcare Representative	3	Single	10999	22245	7	Y	No	14	3	2	80	0	27	3	3	15	11	4	8
538	Anna Simone	Capriotti, Francesco	Italy Business Unit	Bologna	Italy	27	No			5/7/2024		Travel_Frequently	472	Research & Development	1	1	Technical Degree	1	274	3	Male	60	2	2	Manufacturing Director	1	Married	4298	9679	5	Y	No	19	3	3	80	1	6	1	3	2	2	2	0
1190	Employee 128					50	No			5/7/2024		Travel_Rarely	977	Research & Development	10	3	Technical Degree	1	1592	4	Male	45	4	1	Research Scientist	3	Married	2073	12826	2	Y	No	16	3	4	80	1	4	2	3	2	2	2	2
1353	Employee 277					51	No			5/7/2021		Travel_Rarely	589	Sales	9	2	Marketing	1	1787	2	Male	46	2	2	Sales Executive	2	Married	4189	8800	1	Y	No	14	3	1	80	2	5	2	3	5	2	0	3
1196	Brenda Mertens	Mohl, Paula	Germany Business Unit	Munich	Germany	23	No			5/7/2022		Travel_Rarely	1309	Research & Development	26	1	Life Sciences	1	465	3	Male	83	3	1	Research Scientist	4	Divorced	2904	16092	1	Y	No	12	3	3	80	2	4	2	2	4	2	0	2
587	Fiona Morell	Durant, Julie	UK Business Unit	Global Ops	United Kingdom	36	No			5/7/2019		Travel_Rarely	363	Research & Development	1	3	Technical Degree	1	1237	3	Female	77	1	3	Manufacturing Director	1	Divorced	10252	4235	2	Y	Yes	21	4	3	80	1	17	2	3	7	7	7	7
908	Chi Ming Wong	Lee, Wing Yan	Hong Kong Business Unit	Hong Kong	Hong Kong	45	Yes	Low motivation and job satisfaction	No	1/19/2020	1/19/2021	Travel_Frequently	306	Sales	26	4	Life Sciences	1	684	1	Female	100	3	2	Sales Executive	1	Married	4286	5630	2	Y	No	14	3	4	80	2	5	4	3	1	1	0	0
1003	Dan Blum	Bates, Liz	Fin Svcs UK Business Unit	Edinburgh	United Kingdom	35	No			5/7/2024		Travel_Rarely	1258	Research & Development	1	4	Life Sciences	1	826	4	Female	40	4	1	Research Scientist	3	Single	2506	13301	3	Y	No	13	3	3	80	0	7	0	3	2	2	2	2
592	Employee 196					47	No			5/7/2018		Travel_Rarely	809	Research & Development	1	3	Life Sciences	1	1677	3	Male	36	3	4	Manager	3	Single	15379	22384	4	Y	No	14	3	1	80	0	23	2	3	8	7	0	0
668	Cristina Gianzo Taber	Osuna, Elena	Spain Business Unit	Madrid	Spain	40	No			5/7/2018		Travel_Frequently	791	Research & Development	2	2	Medical	1	807	3	Female	38	4	2	Healthcare Representative	2	Married	4244	9931	1	Y	No	24	4	4	80	1	8	2	3	8	7	3	7
74	Employee 368					39	No			5/7/2021		Travel_Rarely	1354	Research & Development	2	4	Technical Degree	1	1931	2	Male	41	3	1	Research Scientist	2	Married	2226	6073	1	Y	No	11	3	3	80	1	6	3	2	5	3	1	2
1370	Erastus Peert	Eidler, Gordan	US1 Business Unit	Bistro PA	United States	40	No			5/7/2015		Travel_Rarely	1492	Research & Development	20	4	Technical Degree	1	1092	1	Male	61	3	3	Healthcare Representative	4	Married	10322	26542	4	Y	No	20	4	4	80	1	14	6	3	11	10	11	1
1267	Arah Manajer	 	Supremo US Business Unit	 	United States	43	No			5/7/2009		Travel_Rarely	1034	Sales	16	3	Marketing	1	327	4	Female	80	3	4	Manager	4	Married	16064	7744	5	Y	Yes	22	4	3	80	1	22	3	3	17	13	1	9
1332	Guner Maas	Reeh, Andrea	Supremo CH Business Unit	Geneva (Distribution Center 1)	Switzerland	43	No			5/7/2006		Travel_Rarely	930	Research & Development	6	3	Medical	1	1402	1	Female	73	2	2	Research Scientist	3	Single	4081	20003	1	Y	Yes	14	3	1	80	0	20	3	1	20	7	1	8
337	Daniel Albert	Hess, Walter	Switzerland Business Unit	Bern	Switzerland	30	No			5/7/2026		Travel_Rarely	946	Research & Development	2	3	Medical	1	833	3	Female	52	2	2	Manufacturing Director	4	Single	6877	20234	5	Y	Yes	24	4	2	80	0	12	4	2	0	0	0	0
